tweet,sentiment
RT @thehill Top doctor group: GOP healthcare bill violates “first do no harm” promise https://t.co/hwCkHY6WBI https://t.co/P3Nh8T4ulm,1
"Pass my bill, the #BRIBEAct, to reveal efforts by foreign powers to influence or bribe any member of the Trump family or Admin https://twitter.com/RepJimmyGomez/status/893239781236363265 QT @RepJimmyGomez It is Congress' duty to defend the Constitution. We MUST investigate Trump's financial dealings! https://twitter.com/RepJimmyGomez/status/893239579183951872",2
I was privileged to tour @AbleEngineering today to discuss their role in global aviation and their work in the East Valley. #AZ05 http://pbs.twimg.com/media/DGLfNlNXgAEbfRZ.jpg,3
".@SenSchumer: Tax cuts for the very wealthy are extremely unpopular with the American people, and for good reason.",1
"This morning, the Committee will mark up the FY18 Defense Appropriations bill. Here are 5 things you should know about this important bill. http://pbs.twimg.com/media/DDfmqQxXgAQMAfA.jpg",2
@HouseGOP We want copies of documents and communication pertaining to Russian sanctions. We have to keep the pressure on.,2
Good that Pre. signed the Russia sanctions bill that passed Senate 98-2. Need to stand strong against countries that aren't our friends!,3
".@realDonaldTrump's tweets about Mika Brzezinski are reproachful, sexist &amp; show he doesn't understand what it means to have free, open press",1
The destruction of the Salton Sea should be treated as an environmental crisis. We can't afford to hesitate on this issue. https://twitter.com/libbycwatson/status/882649243005186048 QT @libbycwatson and it's getting even worse out there. children living there are getting asthma from the toxic dust https://www.usatoday.com/pages/interactives/salton-sea/california-far-from-solutions-as-salton-sea-crisis-looms/,1
"Last week, I spoke out on the House floor in opposition to @realDonaldTrump’s ban of #transgender service members in the military. 1/2 http://pbs.twimg.com/media/DGZwPqqWAAERKKN.jpg https://video.twimg.com/amplify_video/893522621970698240/vid/320x180/B0QeKPERF8zOLGrO.mp4",2
"Glad to hear that Kaitlyn has improved, but my thoughts and prayers are with her &amp; her family for the road ahead. http://www.wcvb.com/article/mass-teen-suffers-severe-paralysis-stuck-in-brazil/10310899",2
My amendment to prevent commercial #horseslaughter just passed the Appropriations Committee. Thanks to all in #NM who've spoken out.,3
Submitted House bill 3448. Classified Information Protection Act. Got to stop the leaking of classified info. Dangerous to natl securty http://pbs.twimg.com/media/DFxXJezUwAAro4m.jpg,2
"@POTUS @nytimes @WhiteHouse @NPR Now, it seems as though @POTUS and his admin may fail on one of his principal campaign promises to bring down Rx drug prices for Americans.",1
Spoke w/@LaurenAshburn about how important my faith is to me &amp; receiving an award from @repjohnlewis&amp;@FaithNPolitics https://www.youtube.com/watch?v=7bXM5eUkjNM,2
We show up. We raise our voices. We fight. #SaveOurCare #StandWithPP http://pbs.twimg.com/media/DDcZGpGXsAE14kU.jpg,2
"Remembering the #13demarzo victims, when #Castro regime ruthlessly capsized tugboat at sea with dozens onboard #Cuba https://mariodiazbalart.house.gov/media-center/press-releases/diaz-balart-remembers-13-de-marzo-victims-2",2
Introduced a bill w/ @RepJudyChu @CongressmanRuiz to stabilize the individual health insurance market.We need solutions to improve the #ACA! http://pbs.twimg.com/media/DFNPr_AWAAAgNfm.jpg http://pbs.twimg.com/media/DFNPs6mWAAEUDGA.jpg,2
Democrats are using hyperbole and fear to protect their failed healthcare legislation. https://t.co/SWMnV5cdyu,1
RT @FeedingPA Today is #NationalPaperBagDay! Fight hunger by packing a brown-bag lunch and donating what you'd have spent to your local food bank. http://pbs.twimg.com/media/DEfIEdGXoAAI-x2.jpg,2
"Yesterday, Senate Republicans took a step closer to erasing the health care of tens of millions of hard-working... http://fb.me/8ZY3xjg8P",1
"Watch @Earthjustice's live discussion about why we must #BanChlorpyrifos, a pesticide linked to brain damage in kids https://www.facebook.com/Earthjustice/videos/10159096776475301/",1
GoodNews: @KorellisRoofing was awarded the National '17 Silver Master Contractor &amp; Inner Circle of Quality Award. http://bit.ly/2vlceYe,3
"“This bill is simply another bad deal for the American people."" #HealthcareBill https://t.co/54211xWVFR",1
What a great day at the #USSGeraldRFord commissioning! #Proud http://pbs.twimg.com/media/DFWvCiKXUAAGXlP.jpg,3
Victim blaming has no place on our campuses. We're gathered to stand up for students &amp; oppose Betsy DeVos's attempt to roll back #TitleIX http://pbs.twimg.com/media/DEoTlr8W0AAwKle.jpg,1
"RT @senrobportman Thx @SenBlumenthal, @SenJohnMcCain, @clairecmc, @JohnCornyn, @SenatorHeitkamp for your work to #EndHumanTrafficking:https://www.portman.senate.gov/public/index.cfm/press-releases?ID=1FF6DB17-B7A2-4E70-B901-CA07E43065CB",2
"RT @TNECD Fitzgerald Collision &amp; Repair this morning announced a 220-job expansion in the Upper Cumberland. 

http://tinyurl.com/yd9f6pha http://pbs.twimg.com/media/DDf2brTXsAISP4X.jpg",2
Kansas' @GrasshopperMowr will be showcased at the @WhiteHouse today to celebrate products that are #MadeInAmerica!  http://www.grasshoppermower.com/company-news/grasshopper-to-be-showcased-at-the-white-house-representing-kansas/,3
Yesterday I spoke with @FoxNews regarding the dangers of Russian propaganda and how it affects democracy. #UTPOL https://t.co/eFNdDcLkI2,2
"Our tax rates are so high, we've basically created a tax against making things in America. #MadeInAmerica http://pbs.twimg.com/ext_tw_video_thumb/868137363519791106/pu/img/jYY3cjj4Gl9PyGTk.jpg https://video.twimg.com/ext_tw_video/868137363519791106/pu/vid/1280x720/h0Nq768wxQPLJygw.mp4",1
POW&amp;R offers supported employment and other services. It relies on Medicaid for 90% of its funding. #Trumpcare would wipe out that funding. https://twitter.com/senatorcarper/status/880801796897333250 QT @SenatorCarper Heard from @AutismDelaware POW&amp;R staff and parents about its important mission and services for Delawareans with autism spectrum disorders http://pbs.twimg.com/media/DDk8jYUW0AA-MdT.jpg http://pbs.twimg.com/media/DDk8jYVXUAAw4TG.jpg http://pbs.twimg.com/media/DDk8jYUXoAAp6vP.jpg,1
RT @LisaKothari We have to not only be an opposition party but also a proposition party @RepJayapal  speaking at @Indivisible_WA8 Town Hall!,2
SUNDAY: Tune in to @MeetThePress for a conversation on how we can work together to reduce #healthcare costs &amp; improve our health care system http://pbs.twimg.com/media/DDqRPP7W0AAIHlq.jpg,2
"Medicaid cuts in Senate #Trumpcare bill are DEEPER than House bill. Children, the elderly, the disabled, nursing home coverage will suffer",1
We need a big infrastructure bill to create jobs and give tax relief to working families. https://t.co/mShFsPL9YG,2
"Banning transgender individuals from serving in the military is inconsistent with the values of our nation. 
https://www.reuters.com/article/us-usa-military-transgender-poll-idUSKBN1AD2BL",1
".@realDonaldTrump’s cruel implementation of #MuslimBan is driven by discrimination, not national security. https://goo.gl/9n33Ud",1
#AfternoonRead: See how Republicans' #Trumpcare plans compare to the ACA. Spoiler alert – they're disastrous. http://www.npr.org/sections/health-shots/2017/07/18/537868412/health-care-the-risks-of-repeal-without-replace,1
Since we all know that good jobs &amp; new companies come to communities that invest in local infrastructure.,3
Americans do not want #Trumpcare. It's time for @SenateGOP &amp; @HouseGOP to work with Dems &amp; strengthen the ACA. http://bit.ly/2uSPluN,2
Read my op-ed on why strong ties b/w community &amp; law enforcement are key to keeping neighborhoods safe: http://www.dailybulletin.com/opinion/20170728/national-night-out-a-chance-to-build-lasting-police-community-bonds-norma-torres,2
.@AARPNH stopped by my office with a petition from over 790 Granite Staters opposing #Trumpcare. We must keep fighting this bill! http://pbs.twimg.com/media/DDcChMhXYAAKIa-.jpg,1
"The American People should feel relieved that the Senate failed to take away their healthcare. But the long fight is not over. #saveACA https://twitter.com/cnnpolitics/status/890912745411006464 QT @CNNPolitics In an overnight vote, the Senate dealt a devastating blow to Republican efforts to repeal Obamacare. Live updates: http://cnn.it/2uJ4ArA http://pbs.twimg.com/media/DF0oa2BXYAAXs-x.jpg",2
"RT @ResoluteSupport Train, Advise, Assist Command-East welcomed Senators McCain, Graham, Whitehouse and Warren today to TB Gamberi for #4thofJuly http://pbs.twimg.com/media/DD5lNUvXgAI1FUs.jpg",2
Local #startups are at the forefront of innovation &amp; job creation. On #StartupDay I visited Berkshire Sterile Manufacturing in #Lee. http://pbs.twimg.com/media/DGKgLoWXcAAbyLY.jpg http://pbs.twimg.com/media/DGKgLofXYAA97jJ.jpg,3
"RT @Max_Fisher An odd moment to look at the globe and say ""There's too much conflict prevention going on here."" https://twitter.com/nikkihaley/status/880232833322713088",2
Spent the morning with a great group of Nebraskans at the #NebraskaBreakfast. #LoveNE #Tradition http://pbs.twimg.com/media/DDaTCnOXoAAAXJd.jpg,3
Join me for a rally in Kentucky on Sunday to make your voice heard in the fight to protect our health care: http://go.berniesanders.com/page/event/detail/other/gpghmq,2
"RT @justinamash ""[T]hat the end justifies the means is in individualist ethics…the denial of all morals. In collectivist ethics…the supreme rule.""
—FA Hayek",2
"RT @SenateHSGACDems @McCaskillOffice @USGAO Per @McCaskillOffice report, @FCC keeps $9B+ in acct to fund Lifeline &amp; other programs—but has no control over funds http://thehill.com/policy/technology/340040-report-finds-that-deceased-individuals-are-getting-money-from-an-fcc",1
"On my way back to the Rayburn House Office Building, running into my good friend, fellow Brooklynite @RepYvetteClarke! #DayWithRepNydia http://pbs.twimg.com/media/DDcLfSkWsAAhv7n.jpg",3
Rallying against the newest Travel Ban! #NoBanNoWallNoRaids http://pbs.twimg.com/media/DDmEX5DUIAAXqBR.jpg,1
Honored to be on the @ussiowa in #SanPedro and witnessing 41 children take their oath of citizenship. #July4th #CA44 http://pbs.twimg.com/media/DD099T-XsAIX37o.jpg,3
I’m going to #VoteNo for the Virginia seniors who will see higher costs or even lose their nursing home care because of #Trumpcare. https://twitter.com/AARPadvocates/status/889859013306986501 QT @AARPadvocates Do the right thing and #VoteNo on any health care bill that raises costs and lowers coverage for the American people.,1
"If you need help with a federal agency, please contact one of my District Offices:
Tucson: (520) 622-6788
Somerton: (928) 343-7933 http://pbs.twimg.com/media/DFCRNWXXkAAGzfl.png",2
RT @shewhoknowstruk This is a lawmaker who gets the plight of truck drivers. Tell @RepBrianBabin thank you. #ELD #HR3282 https://twitter.com/Land_Line_Mag/status/887794191253872641,2
We're determined as ever to protect health care. Follow us on Instagram to see pictures from the #CA10 protest &gt;&gt; http://dems.me/2tX9lwe http://pbs.twimg.com/media/DGKzsa3XsAAd7uJ.jpg,3
"RT @ColMorrisDavis Appears @realDonaldTrump 3 day ""Leading from the Grandstands at Bedminster"" effort to repeal ObamaCare has gone limp.  Sad!",2
Will vote NO on anti-#LGBT #HartzlerAmd that is a slap in the face to our #trans soldiers who put their life on the line to protect America. https://twitter.com/WashBlade/status/885458162752655360 QT @WashBlade House to vote on barring transgender health care in U.S. military http://www.washingtonblade.com/2017/07/13/house-vote-barring-transgender-health-care-u-s-military/,1
"Learn more about Rep. Cicilline, @HouseDems agenda to fight for working people #ABetterDeal http://www.dems.gov/abetterdeal",2
"And a big welcome to our special guests, @Schriock1 and @JasonKander! http://pbs.twimg.com/media/DGAXcx4WsAASKsH.jpg",3
"RT @GWBooks July 19, 1754: The VA Gazette publishes a tirade against NY who failed to provide promised troops for Fort Necessity #TodayInHistory",1
"@SenatorCardin Additionally, @RedCross has setup a shelter at Centreville Middle School &amp; there's a family reunification site at the Kent Island Fire Dpt.",2
Thank you Tennessee Farm Bureau @FBonTheHill for stopping by to discuss the upcoming Farm Bill and TN agriculture. #TN04 http://pbs.twimg.com/media/DEjnWA4XgAAeryw.jpg,3
"Open, frank, &amp; respectful conversations representing all sides of an issue are why town halls are so important. (3/)",3
Appalling - Repub. amendment prohibits transgender soldiers ALREADY SERVING from receiving necessary medical care. Must defeat this cruelty! https://twitter.com/LGBTEqCaucus/status/885346277164298240 QT @LGBTEqCaucus BREAKING: Anti-#transgender Hartzler amendment to #NDAA18 going to floor; would deny trans soldiers transition health care. MUST DEFEAT.,1
RT @reporterjoe .@MacTXPress keen to move this along when out comes @RepRubenGallego chart on Trump trips. #FY18NDAA http://pbs.twimg.com/media/DDdGaXcXYAA9xWy.jpg,2
"The best path on all fronts is to conduct hearings. https://twitter.com/baseballcrank/status/889901726286974976 QT @baseballcrank Part of GOP's healthcare problem is that the best political, fiscal, procedural, &amp; policy paths forward are all clear, but all different.",2
RT @actonline .@RepTomEmmer &amp; @RepPeterDeFazio's APP Act would provide vital resources to #tech &amp; app developers via @RiponAdvance https://riponadvance.com/stories/emmer-reintroduces-bipartisan-bill-promote-mobile-app-development,2
"RT @FoxNewsResearch .@USCBO: At 77% of GDP, federal debt held by the public is now at its highest level since the end of World War II http://pbs.twimg.com/media/DDCBA3CUIAEbX58.jpg",2
Senate passed comprehensive #ForeverGIBill w/ my provisions to expand G.I. Bill benefits for many #NV veterans http://bit.ly/2wmwucq,2
Disturbed over reports that Asian American actors from #HawaiiFiveO were not offered equal pay. http://bit.ly/2tS4QGg @HawaiiFive0CBS,1
.@CongressmanRuiz &amp; @RepBera are teaming up to answer your questions on health care. Submit your questions below ↓ #ProtectOurCare http://pbs.twimg.com/media/DEom_R_XUAE1zH9.jpg,2
"RT @CarbonWrangler Very important bill. If enacted, would significantly reduce GHG emissions. @SenatorHeitkamp @SenJohnBarrasso @SenWhitehouse @SenCapito https://twitter.com/ccstechfacts/status/885135177206435842",2
"In December 2013, Betsy had stage 4 cancer and her insurance company dropped her. Her doctor told her she needed surgery.",1
I am proud to support a bill from @SenatorWicker and @RobWittman to require a 355 ship @USNavy. https://t.co/aQNeB31iGC,2
RT @thehill Top EPA official resigns in protest of Trump's environmental policies http://hill.cm/EoEsmck http://pbs.twimg.com/media/DGPgPA5U0AAmpaO.jpg,2
"With more than 54k @WellsFargo fake accounts established in NV that consumers never requested, we need these protections from @CFPB now.",2
"#IgnoreTrump and follow these great @HouseDemocrats women instead:
@USRepKCastor 
@RepYvetteClarke 
@nikiinthehouse 
@RepSpeier",2
@AARPMaine Over 10k ppl dialed into @AARPMaine tele town hall. This is a serious issue &amp; we need serious community engagement to address it #mepolitics,2
We have senators voting on something praying what they’re voting for doesn’t pass – but it very well could. The House could pass this tmrw.,2
I joined over 400 ppl in #ATX to discuss the dangerous GOP health repeal bill &amp; listen to moving stories re #MedicaidMatters #ProtectOurCare http://pbs.twimg.com/media/DE92ojSWsAQKYij.jpg http://pbs.twimg.com/media/DE92qFKXoAAmbtB.jpg http://pbs.twimg.com/media/DE92qFiXoAE1WWA.jpg,1
".@realDonaldTrump, listen to the UN Ambassador that YOU PICKED! Russia is NOT our ally. https://twitter.com/cnnpolitics/status/884037708070387713 QT @CNNPolitics UN Ambassador @nikkihaley: ""We can't trust Russia and we won't ever trust Russia” #CNNSOTU http://snpy.tv/2u6ggqO",1
"Proud to join you in this effort, Heidi. We must eliminate the stigma that surrounds post-traumatic stress. https://twitter.com/SenatorHeitkamp/status/880849441950908417 QT @SenatorHeitkamp W/@SenDeanHeller, intro. bipar. resolution designating June as Post-Traumatic Stress Awareness Month to help fight stigma, raise awareness http://pbs.twimg.com/media/DDljWsLWAAMv8Z1.jpg",2
"""Taken all together, Senate bill will make women's health care more expensive and limit access to it."" https://t.co/xtcegIevH8 #trumpcare",1
"Republicans Senators are working hard to get their failed ObamaCare replacement approved. I will be at my desk, pen in hand!",2
"RT @CBSNews ""We are going to cut taxes ... but if we're going to truly fix our tax code, then we've got to fix all of it,"" Speaker Ryan says https://t.co/PRNj5j2UyX",2
The Democrats have a serious messaging problem. Read more: http://bit.ly/2u4KLKT http://pbs.twimg.com/media/DFJP1yUXYAArjG-.jpg,1
Why do you support health care through the #AffordableCareAct? http://nm.tomudall.com/ProtectHealthcare http://pbs.twimg.com/media/DEoYL5eXkAE97kj.jpg,2
Every person has a human right to healthcare. https://twitter.com/OurRevolution/status/887020952390963200 QT @OurRevolution We're sitting in for health care for all! @SenDeanHeller and all GOP Senators do the right thing and abandon this disastrous repeal! http://pbs.twimg.com/ext_tw_video_thumb/887020660836507649/pu/img/Z29M4fOHKhdq5UEi.jpg https://video.twimg.com/ext_tw_video/887020660836507649/pu/vid/720x1280/Ju91VITYp1pYWz1i.mp4,2
It was great to welcome Travis Deti from the WMA to the Capitol so he could speak on my bill that fights future coal moratoriums. http://pbs.twimg.com/media/DGOqEGTXkAEcoj1.jpg,3
RT @EdWorkforce Good news for students &amp; workers → House passed @CongressmanGT’s bill to strengthen #CTE programs. #whyCTE https://t.co/73M9WjtyUD,3
.@RepDavidEPrice offers amendment to restore funding for recruitment and retention of teachers principals - eliminated in Committee mark,2
"My friend @RepMcGovern wrote the Magnitsky Act after Russian human rights abuses. 

Important info on Donald Trump Jr meeting in his thread: https://twitter.com/RepMcGovern/status/884442645598281729 QT @RepMcGovern As the author of the original Sergei #Magnitsky Act, I am appalled by reports #DonaldTrumpJr met w/ Russian lawyer Natalia Veselnitskaya https://twitter.com/nytimes/status/884148457547739137",1
Por favor acompáñeme en mi 17ª conversación desde mi llegada al Congreso! RSVP aquí: https://t.co/YqPyxI2CJe https://t.co/5iI9yYGjCN,2
"Great night w/ my colleagues at WH Congressional Picnic, joined by my 2 biggest fans: Mom &amp; Dad. Thank you @POTUS &amp; @FLOTUS for hosting us! https://t.co/9YcWu4minX",3
RT @BostonGlobe Hobby Lobby will pay $3 million and forfeit ancient items smuggled from Iraq.  http://bos.gl/oDS86zH,2
RT @MichaelDTubbs Good seeing @RepMcNerney for @OfficialNNO http://pbs.twimg.com/media/DGQXEIIVwAAR2YU.jpg http://pbs.twimg.com/media/DGQXEIFU0AA-Mx2.jpg,3
"In their important mission, CABVI employs a segment of our population that experiences among highest levels of unemployment in the country",3
Today the House will pass the Strengthening Career and Technical Education Act to help prepare #NY21 workers for the jobs of tomorrow. https://t.co/c7tMUvw33l,3
"See how much a 60-year-old in your state making $42,000 a year stands to lose under #TrumpCare https://t.co/sEVeac2X7i",1
#Trumpcarewill cut billions from Medicaid -- Delaware would lose $1.6 billion in total federal funding between 2020 and 2026. #NetDE,1
"Congrats to NAS Kingsville instructor, Lt. Andre Webb, who was chosen as the newest member of the @BlueAngels! http://www.kiiitv.com/news/local/nas-kingsville-pilot-becomes-newest-blue-angel/455906796",3
"RT @mattcoulter @timkaine Thx to #ACA, I can afford hlth ins. Now that my ded. is paid my Rx's are free. W/o it, my 2 Rx's would cost over $500/mo. #AmericaSpeaksOut",2
Republicans are acting like this is about health care. This is about a tax cut for the wealthiest 0.4% at the expense of 22M Americans.,2
From @_workingmother_: Immigrant moms &amp; women of color are stepping up to lead. I’m proud to be among them #IHM2017  https://t.co/YKXq9xnKr5,3
.@Indivisible410 my #kateslaw #sanctuary votes prioritize enforcement for few bad apples that endanger law-abiding immigrant community http://pbs.twimg.com/media/DDlCouHXYAA22q3.jpg,1
Abiding by our broken tax code is costing American taxpayers a combined $99 billion each year. Just another reason for #taxreform. http://pbs.twimg.com/media/DGP5K4mW0AAhlkZ.jpg,1
My bill would mandate independent “sea marshals” - employed by the Coast Guard - to monitor and maintain cruise passenger safety.,3
Have you seen this missing service dog in Baldwin county? He needs to be returned to his veteran owner. http://wkrg.com/2017/07/07/he-saves-me-every-day-marine-veteran-searches-for-missing-service-dog/,2
Medicare fraud hurts seniors &amp; all taxpayers. That’s why I introduced a bipartisan bill to strengthen the penalties: https://bilirakis.house.gov/media/press-releases/bilirakis-and-castor-introduce-bill-strengthen-medicare-fraud-penalties http://pbs.twimg.com/amplify_video_thumb/887688524249608193/img/FmcUlrLPTZwJek0n.jpg https://video.twimg.com/amplify_video/887688524249608193/vid/320x180/mVuYEiYuwKC3e9xE.mp4,2
"RT @gretchenfrazee A Virginia Democrat's plan to transform how we elect Congress, in hopes of making it less partisan. http://www.salon.com/2017/06/27/make-democracy-great-again-rep-don-beyers-revolutionary-bill-could-transform-how-we-elect-congress/#.WVzpkUQmVXw.twitter",2
"@HouseJudiciary @RepGoodlatte @RepJerryNadler @RepCohen @RepHankJohnson @RepCicilline: Since January, judicial activity has come to a standstill. Now our inaction has put us in ""full fledged farcical mode.""",2
Discussing rural broadband and health care with  @nfib_tn &amp; Lawrence County leaders today in Lawrenceburg http://pbs.twimg.com/media/DGZic5gXgAAbZ3X.jpg,2
We welcome legal immigrants who want to work &amp; make the U.S. a better place. We should give criminal immigrants a one-way ticket back home.,2
I refuse to stand by and watch as Republicans attack Americans’ health care by gutting key protections. #ProtectOurCare,1
"Our cops, like Detective Pearson of the Hudson Police, do so much for our communities. Thank a local cop today! #Thankacopthursday http://pbs.twimg.com/media/DEDm3j8XcAAokYl.jpg",3
Great to have Aschettino family of #WestLongBranch stop by my D.C. Office on their way to a Capitol tour. https://t.co/c8UBOfj3UW,3
"Earlier this year, @RepRoybalAllard &amp; I introduced the #ACCESSAct to restore the full year access for Pell Grants. https://goo.gl/77a9Ut",3
"My bill, the Military Residency Choice Act,  passed the House unanimously yesterday. Thanks to @WTEN for covering: https://youtu.be/48mz4ub2PtY",3
"We stand with #CharlieGard and his family. His life is worth fighting for. https://twitter.com/SenTedCruz/status/884554035516383235 QT @SenTedCruz No hospital, no gov’t has the right to deny parents their chance for a medical miracle. I stand with #CharlieGard",2
"After seven years of disruption and disappointment, it’s urgent that we act now to replace Obamacare. https://t.co/ZXLuer6XA6",2
"RT @TexasSierraClub Honored to join @RepLloydDoggett, @EnvironmentTex, @EDFtx, @PublicCitizenTX this morn to talk #environmental rollbacks by Trump/Congress. ✊🏾 http://pbs.twimg.com/media/DGUeadiUQAAZO0E.jpg",2
Tell jake tapper at CNN it's a crime to lie to congress whether trump jr is under oath or not.  Pretty std way to conduct on record intrvu,1
My bill with @AmyKlobuchar will ensure American taxpayers won’t have to spend a dime on @POTUS’s preposterous cybersecurity unit with Russia http://pbs.twimg.com/media/DEkJjiyXsAAHd7a.jpg,2
Congrats to @SecNav76 on your swearing-in. I look forward to working with you to bolster the @USNavy.,3
"such a fragile snowflake our POTUS https://twitter.com/realDonaldTrump/status/889217183930351621 QT @realDonaldTrump It's very sad that Republicans, even some that were carried over the line on my back, do very little to protect their President.",1
@GOP @350 @NationalADAPT @alaskawild @ActiveRetirees @OurHospitals @aafp @AmerAcadPeds @AAPD @AARP @ACSCAN @ACLU @ACPinternists @ACOGAction @AmDiabetesAssn @AFSCME @AFTunion @ahcancal @American_Heart @AHAAdvocacy @MuslimHealth @ANANursingWorld @AOAforDOs @APAPsychiatric @APA @PublicHealth @ABHWorg @AAMCtoday @BigCitiesHealth @bread4theworld @CALPIRG @TheCHAUSA @CatoInstitute @amprog @CenterForBioDiv @CLASP_DC @ReproRights @CenterOnBudget @hospitals4kids @cleanh2oaction @ClimateReality @ClimateHawkVote @CoalitiononHN @TheRAC @HealthPolicyHub @ConsumersUnion @CF_Foundation @Defenders 61. Green Latinos @GreenLatino opposes the Senate @GOP health care bill,2
Thank you to the 2.7 million commenters who said that an attack on one monument is an attack on all monuments. http://pbs.twimg.com/media/DEeoCoyWAAAjeeb.jpg,2
RT @SharmanTV Opioid crisis: @SenMarkey holds up chart of what is spent on treatment by Affordable care act vs what would be by Senate health care bill http://pbs.twimg.com/media/DEtCjZBU0AQECsZ.jpg,2
RT @JYSexton To vote for a bill that hurts your constituents and that you don't even believe in...this is a special kind of awful.,1
"How would a skinny repeal affect Colorado? @denverpost explains: Hospitals could shut down &amp; insurers could bolt from market. https://twitter.com/denverpolitics/status/890272255116156928 QT @denverpolitics What is a “skinny repeal” of Obamacare and how would it impact Colorado?
 http://dpo.st/2uyScdk",1
"""This #budget represents an irresponsible proposal to take our country in the wrong direction.” - @FSCDems  

→https://go.usa.gov/xNH5B",1
"Today we passed Jessie’s Law, an important and meaningful step to honor the life of Jessie Grubb. MORE: http://bit.ly/2v12FQY",3
RT @JamesNani845 Inbox: @RepSeanMaloney says Coast Guard has agreed to kill the Hudson River anchorages proposal. http://pbs.twimg.com/media/DDbrCtoXsAACJ4L.jpg,2
It’s now time for us to work together on commonsense solutions that will make our health care system more affordable and bring down costs.,3
Bi-Partisan Anti-Hazing Bill In Congress Draws Widespread Support https://t.co/NNoV3ZnHBp via @HuffPostBlog,3
"A bill that is opposed by the @AmerMedicalAssn because it will literally harm millions is not a ""health care"" bill.",1
I’m fighting for of Shelby of West Virginia. #ProtectOurCare http://pbs.twimg.com/media/DEpWAy_XcAUc8fO.jpg,2
@RepEspaillat keynotes #CSIS discussion on the importance or #US-Caribbean relations https://www.facebook.com/RepEspaillat/posts/1900789493466382 http://pbs.twimg.com/media/DFv0-RZXoAEaBj9.jpg,2
In @Politico: Cutting #Medicaid and gutting #ACA will harm Colorado kids’ health and education. #ProtectOurCare https://t.co/kSVvYrvDwt,1
RT @SSWorks 3/5 seniors in MI get their nursing home care through Medicaid. They have a right to know what's in the bill- @SenStabenow #TrumpcareProtest,2
"The House just passed legislation that will 
✅ Improve air quality
✅ Reduce ozone levels
✅ Hold @EPA accountable
https://www.majorityleader.gov/2017/07/18/ozone/",2
RT @MichaelSkolnik Livestream of #TrumpCare protest on the back steps of the US Capitol led by @CoryBooker + other @SenateDems: https://www.facebook.com/corybooker/videos/10156979723652228/,2
Whoa. My amdt to sunset 2001 AUMF was adopted in DOD Approps markup! GOP &amp; Dems agree: a floor debate &amp; vote on endless war is long overdue. http://pbs.twimg.com/media/DDgAlHvXkAEUPwi.jpg,3
"For the first time, a video game will feature #WNBA players. A huge celebration for female representation in sports. http://es.pn/2u8bfya",3
RT @thebeatdc A bill co-led by @LacyClayMO1 help preserve Civil Rights Movement sites &amp; tell its stories was approved by the House http://bit.ly/2vMKT24 http://pbs.twimg.com/media/DFw_u3cWsAA1LHT.jpg,2
"Fredo just confirmed an intent to collude with Russians #TrumpRussia https://twitter.com/cillizzacnn/status/884457147236528129 QT @CillizzaCNN The smoke is thickening

http://www.cnn.com/2017/07/10/politics/donald-trump-russia/index.html",1
My full statement on the Supreme Court decision of Trinity Lutheran v. Comer case: https://t.co/KoRYef1J1g,2
Yes! But we have to keep fighting #Trumpcare until it's gone for good. https://www.nytimes.com/2017/07/17/us/politics/health-care-overhaul-collapses-as-two-republican-senators-defect.html?smprod=nytcore-iphone&smid=nytcore-iphone-share,2
RT @kylegriffin1 Rep. Don Beyer has introduced amendments that would block the federal gov't from renting rooms at Trump brand hotels for official travel. http://pbs.twimg.com/media/DFhaad4V0AA3hW4.jpg http://pbs.twimg.com/media/DFhaad1UMAAJmpK.jpg,2
"Huckabee Sanders says when Trump ""gets hit, he hits back."" But it was a LOW BLOW! That's a disqualification! Trump punches like Mike Tyson! http://pbs.twimg.com/media/DDg-EeKVYAYk5U1.jpg",1
Last week both parties came together to update the G.I. Bill and ensure that #veterans who enlisted after 2013 get G.I. benefits for life.,1
Violent criminals like the monsters listed here are exactly why we need to secure our borders &amp; enforce our laws. https://goo.gl/Q4fNeQ,1
Let’s avoid self-imposed damage caused by blocking IRS authority. Sabotaging #ACA with harmful riders is not what the American people want. https://twitter.com/repmikequigley/status/885657509444423680 QT @RepMikeQuigley I offered amdt striking GOP provision blocking IRS from enforcing #ACA individual mandate–Not approps cmte role to undermine &amp; obstruct #ACA,1
"Senate will try to follow House script. 1/ Senate Rs act concerned, 2/ pass meaningless amendments, 3/ claim bill is fixed, 4/ fall in line.",2
Little about Trumpcare has changed. It's still a tax cut for the wealthiest disguised as health care. #MagicMonday https://t.co/yJ9mXZt3uA,1
Revoking or shrinking #NM's national monuments will cause irrevocable harm. Read my full comment to @SecretaryZinke: https://www.scribd.com/document/351805008/Udall-Heinrich-Lujan-Lujan-Grisham-Urge-Zinke-to-Protect-NM-s-National-Monuments,1
Public lands like Yosemite National Park help drive economic growth—@NatlParkService lands added $34.9 billion to the economy in 2016 alone! http://pbs.twimg.com/media/DEt2k-dXsAIPw32.jpg,3
"We must work together to #FirstDoNoHarm. Don’t just take my word for it, @AmerMedicalAssn says it of the Senate health care bill. http://pbs.twimg.com/media/DEJtD_WXYAEm6fz.jpg",2
"I am pleased that @POTUS @realDonaldTrump's administration is taking its job to protect Americans very seriously.
http://www.foxnews.com/politics/2017/07/21/sanctuary-city-standoff-looms-as-ice-director-vows-agent-surge.html",3
